Rk,Player,Age,Pos,Date,Tm,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Line,O/U,DK,FD
1600,Brandon Knight,22-337,G,11/4/2014,MIL,@,IND,W,1,29,10,16,0.625,8,13,0.615,2,3,0.67,1,1,1.00,2,5,7,2,2,0,4,2,23,17.3,4,193,37.75,34.40
3255,Michael Carter-Williams,23-182,G,4/10/2015,MIL,@,NYK,W,1,31,8,13,0.615,8,12,0.667,0,1,0.00,3,5,0.60,0,1,1,7,4,0,2,1,19,19.1,-11,189,37.75,36.70
7484,Zaza Pachulia,31-022,C,3/4/2015,MIL,@,GSW,L,1,25,5,9,0.556,5,9,0.556,0,0,,3,4,0.75,6,5,11,4,2,0,1,1,13,17.4,13,202,37.75,35.20
2516,Andrew Wiggins,19-316,G-F,1/5/2015,MIN,,DEN,L,1,41,8,18,0.444,5,13,0.385,3,5,0.60,1,2,0.50,2,5,7,4,1,0,1,1,20,15.5,5,210.5,37.75,35.40
2088,Jrue Holiday,24-201,G,12/30/2014,NOP,,PHO,W,1,32,8,13,0.615,5,8,0.625,3,5,0.60,2,2,1.00,0,3,3,6,2,0,3,4,21,17.6,-2,213,37.75,34.60
2583,Eric Gordon,26-039,G,2/2/2015,NOP,,ATL,W,1,28,7,11,0.636,3,5,0.600,4,6,0.67,2,2,1.00,0,3,3,7,0,1,1,4,20,19,3,196,37.75,35.10
6083,Anthony Davis,21-262,F-C,11/28/2014,NOP,@,ATL,L,1,31,5,14,0.357,5,14,0.357,0,0,,4,5,0.80,3,8,11,1,3,1,2,3,14,11.5,2.5,204.5,37.75,34.70
3309,Langston Galloway,23-104,G,3/23/2015,NYK,,MEM,L,1,43,7,16,0.438,5,11,0.455,2,5,0.40,3,4,0.75,1,6,7,5,1,0,1,2,19,15.4,14,183,37.75,35.90
6932,Samuel Dalembert,33-200,C,11/26/2014,NYK,@,DAL,L,1,25,5,10,0.500,5,10,0.500,0,0,,3,4,0.75,3,10,13,0,2,2,2,5,13,12.1,14,201,37.75,34.60
7603,Jason Smith,29-040,F,4/11/2015,NYK,@,ORL,W,1,31,5,8,0.625,4,6,0.667,1,2,0.50,2,2,1.00,3,4,7,6,0,4,3,2,13,15.9,11,197,37.75,35.40
1743,Russell Westbrook,26-051,G,1/2/2015,OKC,,WAS,W,1,30,8,23,0.348,8,20,0.400,0,3,0.00,6,7,0.86,0,3,3,6,2,0,2,5,22,11.8,-7,206,37.75,36.60
2186,Serge Ibaka,25-098,F,12/25/2014,OKC,@,SAS,W,1,38,8,15,0.533,5,11,0.455,3,4,0.75,2,3,0.67,1,8,9,2,0,1,2,4,21,14.9,6,196.5,37.75,34.80
3205,Enes Kanter,22-300,C,3/16/2015,OKC,@,DAL,L,1,37,7,12,0.583,7,12,0.583,0,0,,5,5,1.00,4,9,13,0,0,1,2,3,19,16.4,6,215,37.75,34.60
3378,Victor Oladipo,22-195,G,11/15/2014,ORL,@,WAS,L,1,32,7,18,0.389,7,15,0.467,0,3,0.00,4,7,0.57,2,5,7,7,1,0,3,3,18,11.6,9,194.5,37.75,35.90
726,Robert Covington,24-115,F,4/8/2015,PHI,,WAS,L,1,24,8,11,0.727,4,5,0.800,4,6,0.67,7,8,0.88,2,1,3,1,2,0,1,1,27,25.1,4.5,186,37.75,35.10
3177,Hollis Thompson,23-338,F,3/7/2015,PHI,,ATL,W,0,30,7,10,0.700,2,3,0.667,5,7,0.71,0,0,,2,7,9,4,0,0,2,0,19,19.1,7.5,194,37.75,33.80
3652,Nerlens Noel,20-319,F-C,2/23/2015,PHI,@,MIA,L,1,31,5,10,0.500,5,10,0.500,0,0,,8,10,0.80,2,5,7,2,0,4,0,4,18,17.7,11,193.5,37.75,37.40
2677,Goran Dragic,28-225,G,12/17/2014,PHO,@,CHO,W,1,37,8,17,0.471,7,11,0.636,1,6,0.17,3,3,1.00,1,2,3,8,1,0,1,0,20,18.2,-2.5,201.5,37.75,36.60
4267,Alex Len,21-152,C,11/15/2014,PHO,@,LAC,L,0,26,7,11,0.636,7,11,0.636,0,0,,3,3,1.00,5,6,11,1,1,1,0,5,17,17.8,7,210.5,37.75,35.70
1052,LaMarcus Aldridge,29-157,F,12/23/2014,POR,@,OKC,W,1,45,9,28,0.321,9,27,0.333,0,1,0.00,7,8,0.88,3,6,9,1,0,1,4,3,25,8.7,4.5,201,37.75,35.30
7804,LaMarcus Aldridge,29-116,F,11/12/2014,POR,@,DEN,W,1,30,4,11,0.364,3,10,0.300,1,1,1.00,3,3,1.00,0,7,7,3,0,6,0,1,12,13.9,2.5,208.5,37.75,36.90
926,Rudy Gay,28-217,F,3/22/2015,SAC,,WAS,W,1,32,10,19,0.526,8,14,0.571,2,5,0.40,4,4,1.00,1,4,5,2,0,1,1,2,26,18.9,3.5,209,37.75,36.00
1393,Rudy Gay,28-114,F,12/9/2014,SAC,@,LAL,L,1,34,7,18,0.389,5,14,0.357,2,4,0.50,7,8,0.88,0,5,5,5,0,1,4,3,23,13.3,3.5,207.5,37.75,34.50
4308,DeMarcus Cousins,24-156,C,1/16/2015,SAC,,MIA,L,1,39,4,12,0.333,4,12,0.333,0,0,,9,9,1.00,0,11,11,5,1,0,8,3,17,8.8,-3,191,37.75,31.70
3397,Danny Green,27-152,G-F,11/21/2014,SAS,@,MIN,W,1,35,6,9,0.667,2,3,0.667,4,6,0.67,2,2,1.00,1,2,3,3,1,4,1,0,18,20.3,-11,202.5,37.75,35.10
7800,Tim Duncan,38-200,F-C,11/11/2014,SAS,@,GSW,W,1,35,5,13,0.385,5,13,0.385,0,0,,2,3,0.67,1,12,13,3,2,0,1,4,12,10.3,8.5,198,37.75,35.10
8736,Tim Duncan,38-347,F-C,4/7/2015,SAS,@,OKC,W,1,23,5,9,0.556,5,9,0.556,0,0,,2,2,1.00,2,7,9,3,1,5,4,0,12,13.8,-6,214.5,37.75,35.30
5812,Jonas Valanciunas,22-316,C,3/18/2015,TOR,,MIN,W,1,24,7,9,0.778,7,9,0.778,0,0,,1,2,0.50,4,11,15,1,0,1,2,3,15,15.4,-11,210,37.75,34.50
6963,Kyle Lowry,28-258,G,12/8/2014,TOR,,DEN,W,1,41,3,13,0.231,3,8,0.375,0,5,0.00,7,8,0.88,1,2,3,13,0,1,4,1,13,11.4,-10,214,37.75,34.10
2525,Trey Burke,22-058,G,1/9/2015,UTA,@,OKC,L,1,38,8,15,0.533,6,11,0.545,2,4,0.50,2,2,1.00,1,4,5,5,2,0,2,0,20,18.1,11.5,197.5,37.75,35.50
3507,Kris Humphries,29-324,F,12/27/2014,WAS,,BOS,W,0,24,9,14,0.643,9,14,0.643,0,0,,0,0,,3,6,9,3,2,0,0,3,18,18.6,-9.5,205,37.75,37.30
1387,Paul Millsap,29-300,F,12/7/2014,ATL,,DEN,W,1,31,6,13,0.462,2,8,0.250,4,5,0.80,7,10,0.70,0,2,2,2,4,0,2,1,23,18.7,-6,211,37.50,34.40
2152,Paul Millsap,29-361,F,2/6/2015,ATL,,GSW,W,1,34,6,10,0.600,6,8,0.750,0,2,0.00,9,12,0.75,2,2,4,3,3,1,2,3,21,19.8,2,213,37.50,36.30
7091,Thabo Sefolosha,30-246,G,1/3/2015,ATL,@,POR,W,0,28,3,4,0.750,2,3,0.667,1,1,1.00,6,6,1.00,2,10,12,3,2,0,2,2,13,17.1,6,206,37.50,33.90
1817,Tyler Zeller,25-034,F-C,2/20/2015,BOS,@,SAC,L,1,31,9,16,0.563,9,16,0.563,0,0,,4,4,1.00,4,0,4,6,0,1,1,5,22,19.1,4,202.5,37.50,36.80
2539,Jared Sullinger,22-318,F,1/16/2015,BOS,,CHI,L,1,29,7,18,0.389,5,12,0.417,2,6,0.33,4,4,1.00,3,5,8,2,1,1,1,5,20,13.9,5,201,37.50,35.60
656,Joe Johnson,33-177,G,12/23/2014,BRK,,DEN,W,1,33,11,19,0.579,7,14,0.500,4,5,0.80,1,2,0.50,0,2,2,3,1,0,1,2,27,19.6,-4,200,37.50,34.90
3466,Deron Williams,30-170,G,12/13/2014,BRK,@,CHO,W,1,26,4,11,0.364,1,7,0.143,3,4,0.75,7,7,1.00,0,2,2,10,0,0,2,2,18,16.7,4,189.5,37.50,33.40
5778,Brook Lopez,26-344,C,3/11/2015,BRK,@,MIA,L,1,33,6,11,0.545,6,10,0.600,0,1,0.00,3,4,0.75,5,9,14,1,0,1,0,1,15,16.5,4,200.5,37.50,35.30
6589,Mason Plumlee,24-360,F,2/28/2015,BRK,@,DAL,W,1,31,5,8,0.625,5,8,0.625,0,0,,4,9,0.44,4,6,10,2,1,3,3,5,14,12.5,8,201,37.50,34.00
1032,Jimmy Butler,25-071,F,11/24/2014,CHI,@,UTA,W,1,44,8,16,0.500,7,14,0.500,1,2,0.50,8,9,0.89,2,0,2,2,4,0,3,2,25,19.6,-3.5,193,37.50,35.40
1160,Jimmy Butler,25-083,F,12/6/2014,CHI,,GSW,L,1,44,8,17,0.471,5,11,0.455,3,6,0.50,5,7,0.71,3,1,4,3,2,0,3,3,24,16.8,2.5,204,37.50,34.30
1975,Taj Gibson,29-127,F,10/29/2014,CHI,@,NYK,W,0,28,10,12,0.833,10,12,0.833,0,0,,2,4,0.50,3,5,8,1,1,1,0,1,22,22.4,-4.5,184,37.50,37.10
2736,Pau Gasol,34-252,F-C,3/15/2015,CHI,@,OKC,L,1,35,9,17,0.529,8,16,0.500,1,1,1.00,1,2,0.50,4,4,8,1,1,2,1,2,20,16.6,7,204,37.50,36.10
495,Kemba Walker,24-319,G,3/23/2015,CHO,@,CHI,L,1,34,11,24,0.458,9,17,0.529,2,7,0.29,5,5,1.00,1,1,2,2,0,1,0,3,29,18.5,7,191.5,37.50,36.40
1342,Mo Williams,32-093,G,3/22/2015,CHO,@,MIN,W,0,29,10,16,0.625,6,8,0.750,4,8,0.50,0,0,,0,4,4,4,0,1,3,1,24,18.1,-5.5,198.5,37.50,33.80
3114,Gerald Henderson,27-020,G,12/29/2014,CHO,,MIL,L,1,39,7,13,0.538,6,10,0.600,1,3,0.33,4,4,1.00,0,4,4,5,2,1,1,2,19,18.3,-3,198.5,37.50,36.30
3809,Mo Williams,32-088,G,3/17/2015,CHO,@,LAC,L,1,35,8,15,0.533,6,10,0.600,2,5,0.40,0,0,,0,4,4,8,1,0,1,4,18,15.9,10,201,37.50,35.80
6883,Lance Stephenson,24-070,G,11/14/2014,CHO,@,PHO,W,1,38,5,12,0.417,5,10,0.500,0,2,0.00,3,3,1.00,1,7,8,7,2,0,0,0,13,16.3,6.5,200,37.50,37.10
7111,Michael Kidd-Gilchrist,21-103,F,1/7/2015,CHO,,NOP,W,1,36,4,10,0.400,4,10,0.400,0,0,,5,5,1.00,2,10,12,3,1,1,1,2,13,14,4.5,191,37.50,34.90
4374,LeBron James,30-067,F-G,3/7/2015,CLE,,PHO,W,1,36,6,16,0.375,4,11,0.364,2,5,0.40,3,6,0.50,0,6,6,8,1,0,4,3,17,10.2,-11,211.5,37.50,34.20
7493,Kevin Love,26-181,F,3/7/2015,CLE,,PHO,W,1,33,3,6,0.500,0,1,0.000,3,5,0.60,4,4,1.00,0,10,10,4,1,1,2,2,13,14.7,-11,211.5,37.50,33.00
1966,Chandler Parsons,26-158,F,4/1/2015,DAL,@,OKC,W,1,37,10,15,0.667,10,12,0.833,0,3,0.00,2,3,0.67,0,4,4,6,1,0,1,5,22,18.5,3,214,37.50,36.80
3684,Dirk Nowitzki,36-181,F,12/17/2014,DAL,@,DET,W,1,31,5,10,0.500,3,6,0.500,2,4,0.50,6,6,1.00,0,10,10,2,1,0,1,1,18,17,-7,204.5,37.50,34.00
9729,Rajon Rondo,29-022,G,3/16/2015,DAL,,OKC,W,1,33,5,8,0.625,4,6,0.667,1,2,0.50,0,0,,1,3,4,13,1,0,4,3,11,13.9,-6,215,37.50,33.30
3676,Wilson Chandler,27-212,F,12/8/2014,DEN,@,TOR,L,1,47,7,21,0.333,3,10,0.300,4,11,0.36,0,0,,0,6,6,3,3,0,1,3,18,10.8,10,214,37.50,34.70
5485,Wilson Chandler,27-249,F,1/14/2015,DEN,,DAL,W,1,39,6,13,0.462,5,8,0.625,1,5,0.20,2,4,0.50,1,9,10,6,0,0,2,3,15,11.9,-5,212,37.50,34.00
4807,Greg Monroe,24-224,F-C,1/14/2015,DET,,NOP,L,1,28,6,11,0.545,6,11,0.545,0,0,,4,7,0.57,1,7,8,5,1,1,0,2,16,16.7,-3.5,203.5,37.50,37.10
7336,Andre Drummond,21-103,C,11/21/2014,DET,@,ATL,L,1,38,5,12,0.417,5,12,0.417,0,0,,3,4,0.75,7,9,16,0,1,1,2,1,13,13.1,6,197.5,37.50,34.20
8909,Andre Drummond,21-091,C,11/9/2014,DET,,UTA,L,1,31,5,11,0.455,5,11,0.455,0,0,,1,2,0.50,7,11,18,0,1,1,3,2,11,11,-3.5,192.5,37.50,33.60
12412,Josh Smith,28-335,F,11/5/2014,DET,,NYK,W,1,34,2,17,0.118,2,16,0.125,0,1,0.00,4,6,0.67,4,6,10,5,3,2,1,2,8,6.8,-4,186,37.50,36.50
10292,Draymond Green,24-296,F,12/25/2014,GSW,@,LAC,L,1,34,4,10,0.400,2,5,0.400,2,5,0.40,0,0,,3,7,10,3,2,2,0,3,10,13.1,2,218.5,37.50,34.50
2323,Donatas Motiejunas,24-186,F,3/25/2015,HOU,@,NOP,W,1,37,10,16,0.625,9,13,0.692,1,3,0.33,0,0,,3,5,8,1,2,1,3,2,21,17,1,203,37.50,35.10
3584,Josh Smith,29-054,F,1/28/2015,HOU,,DAL,W,0,28,7,13,0.538,3,8,0.375,4,5,0.80,0,0,,1,5,6,2,1,3,2,2,18,15.6,-4,210.5,37.50,34.20
4414,James Harden,25-203,G,3/17/2015,HOU,,ORL,W,1,35,4,14,0.286,3,10,0.300,1,4,0.25,8,11,0.73,1,7,8,4,3,0,4,1,17,11.8,-11,207,37.50,34.60
5426,Trevor Ariza,29-179,F,12/26/2014,HOU,@,MEM,W,1,40,5,13,0.385,1,3,0.333,4,10,0.40,1,2,0.50,1,9,10,1,2,1,2,4,15,10.7,2,193,37.50,32.50
6804,Josh Smith,29-114,F,3/29/2015,HOU,@,WAS,W,1,36,6,13,0.462,4,9,0.444,2,4,0.50,0,0,,4,6,10,3,1,2,4,2,14,11.6,-2,204,37.50,32.50
553,C.J. Miles,27-247,G,12/21/2014,IND,@,MIN,W,0,32,10,18,0.556,6,7,0.857,4,11,0.36,4,5,0.80,2,4,6,0,0,0,0,3,28,20.4,-3.5,195,37.50,35.20
2170,Chris Copeland,30-229,F,11/1/2014,IND,@,ATL,L,0,34,7,16,0.438,1,5,0.200,6,11,0.55,1,3,0.33,2,4,6,4,0,1,4,3,21,12.7,10.5,193,37.50,32.20
874,Blake Griffin,25-301,F,1/11/2015,LAC,,MIA,L,1,39,10,19,0.526,9,16,0.563,1,3,0.33,5,7,0.71,3,3,6,3,0,0,2,4,26,17.4,-10,199,37.50,35.70
5005,Chris Paul,29-197,G,11/19/2014,LAC,@,ORL,W,1,30,8,13,0.615,8,11,0.727,0,2,0.00,0,0,,1,3,4,9,2,0,2,1,16,17.6,-5,205.5,37.50,36.30
8561,DeAndre Jordan,26-224,C,3/2/2015,LAC,@,MIN,W,1,38,4,7,0.571,4,6,0.667,0,1,0.00,4,9,0.44,5,13,18,1,1,0,4,3,12,10.6,-6.5,204.5,37.50,33.10
17581,DeAndre Jordan,26-237,C,3/15/2015,LAC,,HOU,L,1,35,2,3,0.667,2,3,0.667,0,0,,1,8,0.13,3,17,20,1,0,4,4,5,5,5.6,-5,213.5,37.50,34.50
1193,Nick Young,29-232,G,1/19/2015,LAL,@,PHO,L,0,26,7,12,0.583,3,5,0.600,4,7,0.57,6,7,0.86,2,2,4,3,2,0,4,3,24,18.9,10.5,215,37.50,33.30
14339,Ed Davis,25-244,F,2/4/2015,LAL,@,MIL,L,0,33,2,8,0.250,2,8,0.250,0,0,,3,4,0.75,9,11,20,3,0,1,2,3,7,11,9.5,192,37.50,35.50
2622,Marc Gasol,29-275,C,10/31/2014,MEM,@,IND,W,1,33,9,16,0.563,9,16,0.563,0,0,,2,3,0.67,0,6,6,2,2,2,2,5,20,14.6,-6.5,185.5,37.50,36.20
4890,Marc Gasol,30-010,C,2/8/2015,MEM,,ATL,W,1,36,6,14,0.429,6,13,0.462,0,1,0.00,4,4,1.00,0,10,10,3,0,2,2,1,16,12.7,-2.5,197,37.50,34.50
2129,Mario Chalmers,28-253,G,1/27/2015,MIA,,MIL,L,1,34,6,9,0.667,5,6,0.833,1,3,0.33,8,12,0.67,0,2,2,8,0,1,1,5,21,19.4,-2,187,37.50,36.40
2629,Mario Chalmers,28-166,G,11/1/2014,MIA,@,PHI,W,0,25,6,9,0.667,4,7,0.571,2,2,1.00,6,10,0.60,0,2,2,4,4,0,0,1,20,21.5,-9,195.5,37.50,36.40
4241,Hassan Whiteside,25-243,C,2/11/2015,MIA,@,CLE,L,1,28,8,15,0.533,8,15,0.533,0,0,,1,3,0.33,7,7,14,0,1,0,1,4,17,14.3,12,192.5,37.50,34.80
8896,Tyler Johnson,22-343,G,4/15/2015,MIA,@,PHI,W,1,48,5,15,0.333,4,10,0.400,1,5,0.20,0,0,,2,8,10,4,4,0,4,3,11,7.9,2,192.5,37.50,33.00
2407,Giannis Antetokounmpo,19-351,G-F,11/22/2014,MIL,,WAS,L,1,36,6,11,0.545,6,11,0.545,0,0,,8,8,1.00,0,4,4,5,3,0,2,2,20,19.6,3,194,37.50,36.30
4755,Giannis Antetokounmpo,20-023,G-F,12/29/2014,MIL,@,CHO,W,1,35,7,8,0.875,7,8,0.875,0,0,,2,3,0.67,0,8,8,4,0,3,1,2,16,18.3,3,198.5,37.50,36.60
2989,Shabazz Muhammad,22-053,G-F,1/5/2015,MIN,,DEN,L,1,37,7,13,0.538,5,9,0.556,2,4,0.50,3,4,0.75,2,4,6,4,2,0,0,2,19,18.9,5,210.5,37.50,36.20
3427,Shabazz Muhammad,22-018,G-F,12/1/2014,MIN,@,LAC,L,0,27,6,11,0.545,6,10,0.600,0,1,0.00,6,7,0.86,1,9,10,4,0,0,1,2,18,16.7,15,216,37.50,35.00
7763,Thaddeus Young,26-137,F,11/5/2014,MIN,@,BRK,W,1,36,6,14,0.429,6,14,0.429,0,0,,0,0,,4,8,12,0,3,2,2,1,12,11.8,5,208,37.50,34.40
15828,Gorgui Dieng,25-022,C,2/9/2015,MIN,,ATL,L,0,24,3,6,0.500,3,6,0.500,0,0,,0,0,,4,8,12,3,1,5,0,1,6,14.4,6.5,206.5,37.50,36.90
1774,Alexis Ajinca,26-257,C,1/18/2015,NOP,@,TOR,W,0,34,10,13,0.769,10,13,0.769,0,0,,2,2,1.00,2,4,6,3,1,1,1,5,22,20.3,11,205.5,37.50,36.70
2198,Carmelo Anthony,30-250,F,2/3/2015,NYK,,BOS,L,1,33,9,23,0.391,8,18,0.444,1,5,0.20,2,2,1.00,2,4,6,3,2,0,0,4,21,13.6,1,190.5,37.50,36.70
5125,Andrea Bargnani,29-142,F,3/17/2015,NYK,,SAS,W,1,31,7,16,0.438,7,15,0.467,0,1,0.00,2,2,1.00,2,8,10,2,0,3,3,0,16,11.9,14.5,194.5,37.50,34.00
7660,Steven Adams,21-252,C,3/29/2015,OKC,@,PHO,W,1,42,6,9,0.667,6,9,0.667,0,0,,1,4,0.25,5,11,16,0,1,1,2,4,13,12.8,2,211.5,37.50,34.20
4146,Channing Frye,31-244,F-C,1/16/2015,ORL,,MEM,L,1,38,5,12,0.417,1,3,0.333,4,9,0.44,3,3,1.00,0,8,8,2,0,3,1,2,17,14.7,5,193,37.50,34.60
5248,Nikola Vucevic,24-152,C,3/25/2015,ORL,,ATL,L,1,39,8,15,0.533,8,15,0.533,0,0,,0,0,,4,8,12,4,0,0,2,2,16,13.9,9,200,37.50,34.40
3878,Ish Smith,26-265,G,3/27/2015,PHI,,LAC,L,1,32,8,14,0.571,6,12,0.500,2,2,1.00,0,1,0.00,0,2,2,9,2,0,3,3,18,15.7,12.5,200.5,37.50,34.90
5631,Miles Plumlee,26-067,F,11/7/2014,PHO,,SAC,L,1,41,7,12,0.583,7,12,0.583,0,0,,1,2,0.50,5,11,16,1,0,0,1,3,15,14.3,-5,209,37.50,34.70
2586,Nicolas Batum,26-053,F,2/5/2015,POR,,PHO,W,1,36,6,13,0.462,4,7,0.571,2,6,0.33,6,6,1.00,1,3,4,7,1,0,2,1,20,18.4,-5,211.5,37.50,35.30
3336,Robin Lopez,26-217,C,11/4/2014,POR,,CLE,W,1,29,8,11,0.727,8,11,0.727,0,0,,3,4,0.75,2,4,6,2,3,1,0,1,19,21.4,2.5,207,37.50,37.20
5315,Robin Lopez,26-239,C,11/26/2014,POR,@,CHO,W,1,31,6,10,0.600,6,10,0.600,0,0,,3,3,1.00,5,5,10,2,0,3,1,4,15,16.3,-5.5,192,37.50,35.00
1503,Rudy Gay,28-147,F,1/11/2015,SAC,,CLE,W,1,33,9,14,0.643,8,10,0.800,1,4,0.25,4,4,1.00,1,3,4,2,2,1,0,0,23,22.5,-3.5,205.5,37.50,36.80
2959,Manu Ginobili,37-147,G,12/22/2014,SAS,,LAC,W,0,27,7,11,0.636,5,6,0.833,2,5,0.40,3,4,0.75,0,2,2,10,0,0,3,0,19,18.3,-1,203.5,37.50,33.40
3851,Danny Green,27-287,G-F,4/5/2015,SAS,,GSW,W,1,29,7,10,0.700,3,4,0.750,4,6,0.67,0,0,,0,6,6,3,0,3,1,1,18,18.4,-4.5,211.5,37.50,34.70
5288,Tim Duncan,38-204,F-C,11/15/2014,SAS,@,SAC,L,1,34,4,11,0.364,4,11,0.364,0,0,,7,8,0.88,0,8,8,2,0,5,1,4,15,13.2,-1.5,196,37.50,36.60
2203,DeMar DeRozan,25-197,G,2/20/2015,TOR,@,ATL,W,1,28,9,16,0.563,8,12,0.667,1,4,0.25,2,2,1.00,0,8,8,1,3,0,3,2,21,15.7,5.5,206,37.50,35.10
7249,Kyle Lowry,28-316,G,2/4/2015,TOR,,BRK,L,1,36,5,13,0.385,4,10,0.400,1,3,0.33,2,4,0.50,1,5,6,10,1,0,4,5,13,9.3,-7.5,203.5,37.50,33.20
13091,Jonas Valanciunas,22-278,C,2/8/2015,TOR,,SAS,W,1,34,3,7,0.429,3,7,0.429,0,0,,2,2,1.00,3,13,16,0,1,4,1,1,8,12.7,1.5,202,37.50,36.20
1201,Gordon Hayward,24-307,F,1/24/2015,UTA,,BRK,W,1,31,10,14,0.714,9,11,0.818,1,3,0.33,3,4,0.75,0,4,4,3,3,0,5,1,24,18.7,-4,187.5,37.50,34.30
2311,Gordon Hayward,25-012,F,4/4/2015,UTA,@,PHO,L,1,39,7,18,0.389,5,12,0.417,2,6,0.33,5,6,0.83,2,4,6,4,2,0,4,2,21,13.4,1,187,37.50,34.20
6538,Derrick Favors,23-223,F,2/23/2015,UTA,,SAS,W,1,31,6,15,0.400,6,15,0.400,0,0,,2,4,0.50,4,6,10,1,3,1,0,3,14,12.9,5.5,186,37.50,35.50
7210,Derrick Favors,23-195,F,1/26/2015,UTA,,BOS,L,1,34,5,13,0.385,5,12,0.417,0,1,0.00,3,7,0.43,1,7,8,4,1,4,3,3,13,9.5,-7,193.5,37.50,35.60
12144,Rudy Gobert,22-263,F-C,3/16/2015,UTA,,CHO,W,1,30,2,4,0.500,2,4,0.500,0,0,,5,8,0.63,4,16,20,2,0,1,3,2,9,11.7,-4.5,181,37.50,35.00
2544,Nene Hilario,32-126,F-C,1/17/2015,WAS,@,BRK,W,1,28,8,12,0.667,8,12,0.667,0,0,,4,8,0.50,3,3,6,2,2,2,2,3,20,17.8,-5.5,190.5,37.50,36.20
16520,John Wall,24-209,G,4/3/2015,WAS,,NYK,W,1,29,3,13,0.231,3,12,0.250,0,1,0.00,0,0,,0,2,2,18,2,0,4,2,6,8.5,-14,190,37.50,35.40
1880,Paul Millsap,30-018,F,2/28/2015,ATL,@,MIA,W,1,39,8,15,0.533,6,11,0.545,2,4,0.50,4,5,0.80,0,5,5,4,2,0,4,4,22,15,-2,197,37.25,34.00
1438,Kelly Olynyk,23-266,F,1/10/2015,BOS,@,TOR,L,0,27,8,11,0.727,6,7,0.857,2,4,0.50,5,6,0.83,1,4,5,2,2,1,4,2,23,19.3,11.5,209,37.25,34.00
810,Brook Lopez,26-290,C,1/16/2015,BRK,@,WAS,W,0,23,8,14,0.571,8,14,0.571,0,0,,10,12,0.83,1,2,3,0,2,2,1,3,26,21.1,9.5,192,37.25,36.60
6843,Brook Lopez,27-014,C,4/15/2015,BRK,,ORL,W,1,33,4,8,0.500,4,8,0.500,0,0,,6,7,0.86,3,4,7,1,4,3,2,3,14,16.5,-9,203,37.25,35.90
9600,Brook Lopez,26-284,C,1/10/2015,BRK,@,DET,L,0,27,3,9,0.333,2,7,0.286,1,2,0.50,4,4,1.00,3,12,15,1,1,1,0,4,11,12.4,5.5,194.5,37.25,34.50
5509,Taj Gibson,29-212,F,1/22/2015,CHI,,SAS,W,1,37,5,13,0.385,5,13,0.385,0,0,,5,8,0.63,4,5,9,1,1,4,1,2,15,13.7,5.5,196,37.25,36.30
5783,Nikola Mirotic,24-030,F,3/13/2015,CHI,@,CHO,L,0,35,5,15,0.333,3,7,0.429,2,8,0.25,3,4,0.75,2,7,9,3,1,2,1,3,15,11.9,-1,188.5,37.25,35.30
18240,Joakim Noah,30-000,C,2/25/2015,CHI,,CHO,L,1,34,1,4,0.250,1,4,0.250,0,0,,2,2,1.00,3,8,11,8,1,3,1,2,4,13,-7,187.5,37.25,36.20
1529,Mo Williams,32-077,G,3/6/2015,CHO,,TOR,W,1,36,7,14,0.500,3,6,0.500,4,8,0.50,5,5,1.00,0,1,1,7,0,1,3,3,23,17.7,-1,194.5,37.25,33.70
7242,Michael Kidd-Gilchrist,21-129,F,2/2/2015,CHO,@,WAS,W,1,37,4,6,0.667,4,6,0.667,0,0,,5,10,0.50,2,11,13,3,1,0,0,3,13,15,8,187,37.25,35.10
11743,Cody Zeller,22-115,F,1/28/2015,CHO,@,SAS,L,1,37,3,7,0.429,2,6,0.333,1,1,1.00,2,2,1.00,2,11,13,7,0,1,2,0,9,13.6,12.5,187.5,37.25,35.10
2824,Kyrie Irving,22-364,G,3/22/2015,CLE,@,MIL,W,1,31,9,19,0.474,8,14,0.571,1,5,0.20,1,1,1.00,0,3,3,7,2,0,3,1,20,14.7,-7.5,196,37.25,35.10
4834,Timofey Mozgov,28-189,C,1/21/2015,CLE,,UTA,W,1,40,8,12,0.667,8,12,0.667,0,0,,0,2,0.00,7,4,11,0,1,2,0,4,16,16.9,-9.5,196.5,37.25,35.20
4881,J.R. Smith,29-149,G,2/5/2015,CLE,,LAC,W,1,29,6,10,0.600,2,2,1.000,4,8,0.50,0,0,,1,4,5,2,5,0,0,2,16,18.9,-4.5,207,37.25,35.00
5924,Dirk Nowitzki,36-278,F,3/24/2015,DAL,,SAS,W,1,31,6,16,0.375,5,13,0.385,1,3,0.33,2,2,1.00,3,10,13,3,0,0,1,1,15,12,3.5,206.5,37.25,34.10
7500,Al-Farouq Aminu,24-168,F,3/8/2015,DAL,@,LAL,W,0,20,3,7,0.429,2,3,0.667,1,4,0.25,6,7,0.86,1,4,5,0,6,3,1,3,13,16.7,-7.5,202.5,37.25,36.00
1531,Ty Lawson,27-123,G,3/6/2015,DEN,@,SAS,L,1,33,7,13,0.538,6,11,0.545,1,2,0.50,8,8,1.00,0,1,1,9,0,0,2,3,23,20.1,11,205.5,37.25,35.70
